mass,diameter,surface_temperature,pctg_oxygen,pctg_helium,pctg_iron,pctg_nickel,pctg_silicon,pctg_aluminum,pctg_calcium,pctg_sodium,pctg_potassium,pctg_magnesium,pctg_other
689715047498,809722887,-1362,0.02412807350207625,0.19462404643411652,0.07241532020363278,0.2068410855566285,0.15385912520783923,0.007938735294918783,0.03612344074184033,0.011404564169362147,0.06851714604838856,0.07788107956846467,0.1462673832727323
639135543240,5482000,-1116,0.1636345859205951,0.10057776125431186,0.05440441454095489,0.020442503930668487,0.21204422773378268,0.1364118429244971,0.10341784326131845,0.015823873217946007,0.04189069069852733,0.09786138430128088,0.05349087221611728
725823938315,185344540,1043,0.08222922018193485,0.12763107894213355,0.20951782287223514,0.017401073193792832,0.09740467694780328,0.1505701912206989,0.06801925931567751,0.06086571312317467,0.017476631301302184,0.14515117249642615,0.02373316040482086
713489532072,967739346,-8603,0.02316381181614695,0.08600293821953045,0.09595621472748322,0.18683738614006037,0.1742439063706945,0.10378395940046016,0.06811609673233295,0.04684117748073326,0.033794374677189286,0.169834620047553,0.011425514387815805
387730215391,846882113,-8738,0.04526580012366163,0.03467608249978272,0.11494133443214169,0.14709580810894654,0.006660040829676266,0.08781403672704662,0.11974416936511748,0.1831735065311137,0.07258801009355363,0.18107945205706008,0.006961759231899647
735744147876,427395256,6800,0.13807446572863838,0.023873216430828088,0.017912809399118865,0.1348234557284882,0.051075754835355786,0.0413318347594616,0.04459324727729746,0.19811299898167786,0.1107048493727068,0.09045371644845443,0.14904365103797268
564008332513,919006396,-4530,0.08787542833943371,0.11437443421518229,0.11108331513503765,0.2720344972724578,0.031378202824100934,0.08733994381664269,0.04717140743837139,0.012329285487032406,0.11092930994689648,0.06521529611804092,0.06026887940680357
205325986742,989278603,-770,0.06278858589712948,0.00545963071851,0.09480256383159087,0.06653296070956638,0.04415040387979222,0.1267085696621241,0.1025015187772463,0.046378163350801374,0.08556504973999841,0.18346107292643013,0.18165148050681065
292964095679,754381952,3501,0.1322686858232588,0.025777775836137128,0.16076281086465383,0.028504831584058313,0.025406489029682136,0.08793251836260373,0.129410339792514,0.06700823435376468,0.09215429274378381,0.16877220934007917,0.08200181226946446
82068517691,905389172,9341,0.20071723449286996,0.04534149644099238,0.09549786432152417,0.07052398242221007,0.0888225377106472,0.05219490904517514,0.15641019906188336,0.12315900460462909,0.0037097495157091087,0.08527947723050505,0.0783435451538545
492662422324,407402935,-9398,0.0977059493224629,0.1301432134772797,0.12190258390394622,0.022742225533309967,0.17116171830918425,0.08773268927584649,0.003122544829124501,0.11470409964903595,0.13815054373648084,0.06915639608743475,0.043478035875894376
839882854789,78888704,8278,0.07479942030312771,0.08498686704171746,0.019428508893621497,0.0674312728915264,0.10694185835316462,0.1747024917398869,0.04061199127975859,0.005188103175444231,0.16897277274308842,0.07439260804050556,0.18254410553815856
495399696096,695452334,2681,0.0728117678027805,0.026202448861823855,0.032967442503507194,0.07186414617320391,0.03213850338352875,0.09491383823316751,0.2860311213963576,0.014036433533724902,0.212071413181736,0.08060768331107165,0.07635520161909809
86179701371,891739499,1410,0.08232990815806945,0.06813716060562577,0.04103059602719135,0.11252292984648847,0.011799095218277275,0.18500891277616505,0.09025415806541177,0.14992165906645757,0.02881241744358699,0.21516910520336674,0.015014057589359654
816208018493,994222933,5758,0.04894543836401308,0.06383768681096237,0.12299477346015181,0.10993407504391832,0.01737461306680644,0.006531981061521652,0.260587078453126,0.10832627232268716,0.051205723976249624,0.04930714260430891,0.16095521483625472
247128598420,131742889,-6777,0.17963338485741126,0.06589288931093598,0.001873609913186003,0.08857171677307463,0.09820746057095774,0.15770436324208767,0.0046971032457774784,0.13030836751933889,0.05820868949006032,0.058829056103500234,0.15607335897366995
623653156849,670273078,9894,0.0035431300685144643,0.09005419377293025,0.04557589140843121,0.20631706953250042,0.08880445887089085,0.026197952518205732,0.024031596300494017,0.0827207917577161,0.3270160090343484,0.06080880491142541,0.044930101824543184
456629117616,729526839,-2094,0.10791539645261763,0.08449942984234364,0.022665637702687716,0.049833288346465235,0.04013526410227586,0.0016237124612506924,0.10900415852397176,0.1474049698230269,0.12973684865276108,0.10278777763898195,0.20439351645361756
653554573940,78526884,6155,0.05402131235190284,0.11441662660679923,0.03620102452480709,0.0864269569580526,0.04301757983465923,0.061959394779416185,0.05287641033518842,0.08293937515242807,0.28127864086216064,0.05494311541414756,0.1319195631804381
134730329918,851103168,1891,0.19597046618580105,0.017538342906263164,0.11007242673962817,0.0033001739414027093,0.28786525663654816,0.014621300053944164,0.0415977909708562,0.18083523715412717,0.028720830803567892,0.07916516822191383,0.04031300638594756
221552645894,488832764,-7811,0.19862284631367313,0.0640190343024268,0.024472013006863313,0.10495627831049083,0.07448008164525317,0.01388249812297341,0.26853858099950695,0.015034705105362534,0.05061149036715271,0.11001683236719674,0.0753656394591005
999199516566,723576817,-8535,0.06368606997353198,0.16644019404962526,0.0645771081613501,0.10111907116312722,0.05770993694514272,0.08174799157883679,0.10515375633560264,0.042399369218363576,0.14061258274277644,0.10485350666732322,0.07170041316432002
63427704842,927525208,-1739,0.014695877640818592,0.16427195376256887,0.0681052625176813,0.04811431293016987,0.10684789731586619,0.10096070519817467,0.12330594574944428,0.09535496001371199,0.12380582712806373,0.15275585565973843,0.0017814020837621644
319458831901,528878185,6978,0.0298669610712641,0.17160401545800574,0.043044886059631714,0.10885032246950765,0.03241700435973706,0.06627514074478537,0.16938079557620503,0.06717544431263313,0.01623167762911935,0.021576971055653364,0.27357678126345764
703335628205,549707166,1603,0.027226752270627996,0.1240951844898075,0.1610849343672169,0.09547016772220754,0.01700278208482796,0.10724001640560167,0.11038113701554217,0.08003128164023757,0.08183681909610287,0.06625187480013911,0.1293790501076888
125014887483,346829294,7036,0.047411584360420554,0.00460700975662737,0.10822477459920009,0.02497084316722568,0.004004836251631995,0.1019281535213798,0.1254081980895102,0.10127690631517569,0.15624424232704778,0.13712723992577872,0.18879621168600214
346267916760,905112162,-2211,0.08802134317501908,0.03471444204515227,0.10990765462843882,0.11315924756468357,0.004702491003772172,0.23914982496883666,0.20225718212442922,0.09482754304449993,0.051872332297797405,0.050051110564486294,0.011336828582884524
594521563061,612619529,7581,0.12646572757940053,0.02623249189733757,0.028802309774547934,0.1336027942200882,0.018540538886484766,0.2462021285786439,0.028300446889252692,0.0547783485484391,0.18695598753807402,0.10141801913470322,0.048701206953028056
579475317412,539189311,7278,0.06717149580823906,0.05455262858059194,0.10028461724531866,0.1562334423190237,0.055283173900416045,0.044195731401165755,0.12262387998052007,0.2141841031592203,0.044323771538366454,0.060549638026318894,0.08059751804081908
456204086277,881794023,9402,0.0395441512395964,0.10443575127167054,0.016845668694138952,0.018429404896985812,0.07552505551706001,0.2395228768136043,0.08432915755065348,0.12421581713554486,0.13318325483759227,0.14013070007719275,0.02383816196596051
540995836855,219529903,6904,0.12300447774434231,0.003999864188900276,0.11423109978889973,0.08489888813828593,0.07857853082805549,0.11965530213100638,0.020875301314317217,0.12281726962986608,0.05782595308537129,0.1205808015186665,0.15353251163228873
358098685860,80157448,8245,0.015004954446226963,0.21585200117237013,0.12435787983215228,0.09607663098995291,0.17765552499079967,0.017128280069267452,0.0763035265207614,0.0077394716058613285,0.08906922500210322,0.08021212160320682,0.10060038376729778
314233197472,642409434,8982,0.17701343336511483,0.08715976317910441,0.02121627176516223,0.01524468253659332,0.12326053900060126,0.09854714028922718,0.11039984858038697,0.09627795655009912,0.14318115060426662,0.06777663747524723,0.05992257665419696
897058429976,393867120,-8004,0.043003975564246046,0.006757676946806949,0.1779944682423658,0.003414000296011715,0.118669238421699,0.09653719436155632,0.11289864940360549,0.05805905232607195,0.11693424858732568,0.21003331655468346,0.05569817929562764
881884271423,362636075,-7848,0.14547314313191204,0.141554777941905,0.05614917590026974,0.17092079094400392,0.08792673003537617,0.12941409244880933,0.009897493014728885,0.05598677689924367,0.06985054163063815,0.12642943327581097,0.006397044777302137
123638945873,739713256,-2721,0.10082988235523203,0.09642075268262992,0.014006895654385053,0.14266108275875183,0.22525711383146294,0.0751361844328131,0.02505342080115222,0.04249756197312152,0.17849609230340555,0.09667471060679812,0.0029663026002476685
541475146510,408262077,-4545,0.019120388591148126,0.12499127778237754,0.0077878139761330765,0.08221589891189639,0.016053904169149185,0.10586835096393077,0.08058494395963516,0.1266502123202936,0.07568218809021675,0.11011516375686392,0.25092985747835533
950580541764,581771639,-3178,0.09543375532592248,0.17425612936198515,0.09601207999785884,0.08181016121397022,0.1501208757503919,0.0609019957085183,0.01576205516008706,0.1021543072433462,0.030173851845718146,0.14902826681365997,0.044346521578541846
96190175482,381858207,887,0.09871372290568417,0.025011972430295553,0.11710612755462799,0.07307582777539205,0.18340694901112145,0.037353372359152606,0.1634839935107047,0.06403726867721367,0.036690920737097246,0.051205841836700926,0.1499140032020097
218464346575,849495398,-8905,0.1295131126631269,0.08854639214704678,0.03767631930592062,0.20830245698676925,0.11113829841956417,0.15126042412408525,0.011778515323969781,0.11561367440533626,0.07982637088914875,0.014044773736527918,0.052299661998504485
937708605691,21659389,-6713,0.043992181182774044,0.08483908035745708,0.06009737046990406,0.1065688826981918,0.18549621615063067,0.04501452756794535,0.09128423672376328,0.16390859509985342,0.0786002361631225,0.014911635718098365,0.12528703786825957
529319355965,768147111,5936,0.035936413456610104,0.03627226841267327,0.08688965953095748,0.10022913209537714,0.11625690080084049,0.02339584645473182,0.08430363292642376,0.07374372794591977,0.1405455194765482,0.16548934395561024,0.13693755494430776
12316685401,847751953,-2109,0.12211905789006039,0.045874617514073825,0.2611900254986641,0.07237820631192225,0.05186169708642323,0.047099638184671104,0.06828950832135522,0.1504212476064092,0.08268394254119331,0.08986736637014775,0.008214692675079408
340155979214,588603659,5712,0.010595371082894699,0.09083445175030039,0.13812919041727276,0.14664347145693768,0.07545884927903027,0.10951044524466567,0.05296052521176104,0.01882190199324662,0.07199169100726503,0.14237215346250484,0.14268194909412102
399000521805,816384212,656,0.08320576908556619,0.06694625456962151,0.18872146948198515,0.11194438496306366,0.07300011332526318,0.13532372179657096,0.011058552393559335,0.01478091820578389,0.24532807782692656,0.05495477631293925,0.014735962038720319
298622249842,360846018,-1249,0.1604571511289618,0.04419132261104648,0.08386248485102198,0.04802696115858782,0.08757309194195763,0.2061401280177591,0.2631276639222891,0.009486459558283287,0.009113807180794976,0.027712466316579826,0.060308463312718136
192245891838,102472419,9964,0.001940689895917954,0.01762624399396455,0.10331388404568981,0.022690070089345607,0.05778996869583057,0.014350535305209234,0.1025950530260333,0.19784089945012973,0.28988711922240645,0.12513517776132027,0.06683035851415267
41549227666,14147487,-1347,0.17657954377101306,0.08902063313832952,0.03392482075561037,0.049914739986169014,0.11764249357606732,0.24709886943074627,0.05141970517183892,0.11891147985878979,0.015641854624868296,0.017640859671017153,0.0822050000155503
398380143205,584435296,9351,0.14660025998060214,0.0615618272430482,0.12057656498031126,0.06941971737786694,0.09467482314455387,0.04103778870257373,0.1295498623759798,0.10782877685338009,0.06709958880165054,0.14284637786028273,0.018804412679750714
385844100298,530534710,-5360,0.17942450037035468,8.164171696831228e-05,0.012937758040708073,0.15728859741531617,0.10276285185134346,0.07801341360927871,0.050092826152111504,0.012335021852791271,0.14846083993287584,0.08584462502900422,0.17275792402924767
85261148009,63434344,8393,0.06377069710541108,0.0327654572912017,0.08433361260113999,0.136154002845032,0.08574410881930519,0.02407576525731011,0.17429699655222886,0.10089005483394939,0.025273049675622983,0.16513875078292525,0.1075575042358734
484204469882,413160064,-6481,0.03051210235030091,0.30706547111932087,0.13828747227725904,0.0028668813971034347,0.022167652499485335,0.021849362590661635,0.1841039527552825,0.057458230845841396,0.0650911381658031,0.061992744200742925,0.10860499179819884
424584441209,59634037,2953,0.06302470728169403,0.06727597813942623,0.004164327355703482,0.14776233757908114,0.002516428044748076,0.20158310648500577,0.08736678526355489,0.2404379776663805,0.014750708500890978,0.0038403735768258833,0.16727727010668886
175645280672,732775662,-669,0.1729270078707996,0.08070937761054786,0.05898792374931027,0.005604597005654024,0.06525887627839609,0.10909748216692608,0.07247031031707048,0.065947873376982,0.0706065938865824,0.07733573281858466,0.2210542249191465
817545873394,996934837,4416,0.015991096717704222,0.08350462310789096,0.24334054248356296,0.07372328750203744,0.025484121104342897,0.044201929430444216,0.08265018288664205,0.051138339166375495,0.15371303915815243,0.14067110939620178,0.08558172904664556
630260699976,815047579,-4667,0.09354379727731617,0.045858601285147356,0.22273785993533016,0.022089294274408183,0.03630288026433573,0.1119230863080678,0.10682235309243324,0.08038085891537063,0.0028580312159121497,0.07689780289831384,0.20058543453336455
141109901641,654083281,-901,0.05457311169554264,0.10344008746040471,0.11256242594034353,0.07959747607071328,0.2526375242595441,0.031753001971562625,0.09220594626670078,0.12231905719314624,0.04109350038004488,0.09787391057975268,0.011943958182244462
5914532837,271381200,7251,0.07102281544991323,0.12484634358553441,0.053102577961810005,0.12414993620411312,0.04100276294283724,0.09601743554240527,0.08913855758372399,0.08317120070310469,0.08540129690461971,0.13005998891447343,0.10208708420746503
161534750680,60784021,-5813,0.3375887002580314,0.08047777478324324,0.024347309818647692,0.021279095378174028,0.009650144432629454,0.019992082704035213,0.26577459298158046,0.06334521344009117,0.02064827557460968,0.1504012377304972,0.006495572898460378
870546983977,97148947,7382,0.011031515605588557,0.2489045251914523,0.04528464264048946,0.047622897850837356,0.22198284063467738,0.024942211399675788,0.049776737170518635,0.038666730083338055,0.11664505866433898,0.046368275099042316,0.148774565660041
139744611573,188112400,326,0.08568567304052493,0.12014811094281926,0.07366711484314885,0.030256972669101923,0.11092897154409662,0.1316603836693547,0.08220152138895513,0.25802813811189157,0.03824883873135072,0.04081904992407796,0.02835522513467811
824355346653,323084922,-180,0.11728117590731398,0.0869023313413937,0.21926475533452208,0.0016079302592692164,0.13587188007636056,0.022887061744809634,0.07750635730289014,0.12367484952497622,0.008587645652224434,0.06698266839657173,0.13943334445966815
624156121886,35326838,4272,0.15216155213379334,0.1376445178330317,0.028871375201716863,0.19427042206127293,0.07250871528733606,0.013639430304991011,0.1121042626847309,0.2106448101458138,0.009445843654774994,0.0648199880366796,0.0038890826558588974
767742523285,407908382,-716,0.20061732123523926,0.07699204005856017,0.08150633908201034,0.07619786547980796,0.049534726031421936,0.12013611052389814,0.04979024694251514,0.1497487013158603,0.0866446372344692,0.0203605961962573,0.0884714158999603
556932621352,491568886,3658,0.16869367417568634,0.040505448719702124,0.0786106278720229,0.03630530239329827,0.21979182888801066,0.16312422373628577,0.026916408171442505,0.0377205201937857,0.080394085259879,0.13459200481203185,0.013345875777854906
157304889846,962046135,1306,0.1383451060794855,0.07033545389764721,0.01563900787729994,0.06491726484311806,0.13601419366000336,0.010902496356885637,0.22661218539076475,0.08834179723080551,0.040106462810999784,0.06530147081435245,0.1434845610386378
718557083193,819455564,9269,0.09406967743255935,0.33590221761792505,0.032631474370600454,0.021531370168254557,0.051989404622145276,0.25592394818500075,0.04383603502567272,0.04912901047595511,0.08590365840843735,0.026084316571202432,0.0029988871222471
47159341933,610343174,-4366,0.07496631917925384,0.03369700829552598,0.09836013532859975,0.07562499403034909,0.05703219758171739,0.0557502654539837,0.19631410749920206,0.0356500294225236,0.08867693419537787,0.11838679225729509,0.1655412167561717
54429374318,878055905,-2202,0.06925565402921102,0.02451514329910919,0.028140731358924174,0.0964042488332153,0.1269287318596808,0.1522448807779601,0.16528729803533881,0.19381276233689285,0.011237855578470887,0.06280514046119595,0.06936755343000085
249776806202,643698707,1876,0.019552326270264042,0.07133927362709358,0.07954526951524857,0.057781920746041486,0.018895736688912413,0.09289161213824938,0.11496476732562216,0.0875822405017354,0.12062326341283469,0.1504973586495146,0.1863262311244838
393458320718,828176695,8002,0.16627720632438595,0.0901820477021498,0.009065397445909293,0.032526100304550644,0.013447535154683252,0.1152578606576778,0.03944482627459915,0.04103259525569213,0.24769975811331138,0.04363681549437485,0.20142985727266557
426569936320,966266780,6900,0.012850282497733016,0.023276000996919247,0.081500314096778,0.15712567554616746,0.2158626042177764,0.03244782866914338,0.16212308325269142,0.06201964808068656,0.03420261687926702,0.20492830316204408,0.013663642600793452
764773156521,911616872,-4020,0.0331625205886213,0.01335085601021733,0.067169020957822,0.1502000527091789,0.15745793742292385,0.07838648947273917,0.0699075949014712,0.03530448571448971,0.17159135021238614,0.062303333145564195,0.16116635886458605
888474394710,457717293,8970,0.09133775822601053,0.19065795820075612,0.06290119740631184,0.023088747288914767,0.10443865404508933,0.12173365035896014,0.045015813679716216,0.15282232020553194,0.06110817410454584,0.10139230178180708,0.04550342470235625
841053610434,17976448,-125,0.3415408563646732,0.0420767770275269,0.0029381932511349626,0.17717713747671188,0.012530046435367212,0.0410575517309175,0.007442526644666228,0.04773456349570679,0.1771820193617026,0.04048363199562821,0.10983669621596458
276583565449,71342089,8842,0.2897951276759236,0.0054229016549029365,0.06497034509132428,0.12783510239267054,0.005890804595529894,0.09673473848790598,0.15071206930721429,0.1277865858984877,0.04456625794732184,0.005729778943031955,0.08055628800568677
486827484399,207829296,8159,0.010055153838511398,0.17448752017315128,0.09493690228657949,0.05302304796769165,0.12533479806956704,0.1025901236891287,0.10665759412352571,0.106491353835849,0.15584226239754795,0.028887619654025275,0.04169362396442242
251473530667,835550940,-4431,0.06534196570732335,0.09175229870781729,0.020390299614907858,0.08786453310257807,0.07526559374342195,0.1614961727860724,0.19590370693892226,0.022898747607792546,0.10615582537717105,0.03840629997864595,0.13452455643534728
643748217262,583392575,3413,0.19975725637081163,0.17395686651943415,0.02740462358538777,0.08513901851803685,0.17238188721955214,0.11596219268692082,0.07491925917564944,0.0011679565617746664,0.12367305946739363,0.023545335671434128,0.0020925442236048035
902287521655,755401065,-8134,0.016377320710887378,0.08721688360449849,0.07345017753822958,0.1345830221906769,0.14482443556899444,0.0214200468523643,0.1528408492285962,0.0030565775910586118,0.24346723678005172,0.03799801264985467,0.08476543728478761
286198883134,733150156,4089,0.08026823427805088,0.050218337197793346,0.10202863209999367,0.10897617771470339,0.08626674667460245,0.1046291073798584,0.18118462477058161,0.022494659039191157,0.07510195849049801,0.046631291023658185,0.14220023133106902
632030348047,620224877,-4834,0.05149219374922268,0.018700210673019347,0.04159511668685677,0.10283220703939432,0.031688560134404506,0.16883435938792724,0.21342556399546847,0.03942046546157848,0.1283276053224778,0.08300596391762818,0.1206777536320222
56550759696,486054449,-6160,0.03224077613066921,0.04867355958461118,0.01734934424180815,0.10232093067695107,0.005117803119932294,0.006256581461392712,0.08056363267216961,0.2793364471547949,0.06059598790337808,0.27873456113126643,0.08881037592302637
685894912490,545789139,2347,0.05980724599768204,0.003213067950760973,0.010586683197230684,0.0682187031315132,0.17846486776879725,0.044538563901408694,0.17845307824355605,0.19943639309333902,0.03593904667498042,0.023176541672390517,0.19816580836834122
250102790549,381929742,7456,0.006018914351374962,0.008635831172509406,0.11463888038760559,0.046042309517381225,0.1775949602314845,0.15221552312982345,0.12901092877250603,0.06420638578568076,0.15206561035546456,0.03882713382090711,0.1107435224752624
190284036810,895049042,-1991,0.049183254750494246,0.006832745774485308,0.006208221615393396,0.07023719526162892,0.25192750814374687,0.09359545480440504,0.10468010031365435,0.04608319918138648,0.0610475603236837,0.07362045645489895,0.23658430337622274
7609212617,226368559,-3786,0.17798916866696407,0.08861485786784086,0.07518228626210338,0.10932040616943818,0.044074895592132346,0.05075874132459278,0.08336333795827508,0.008679839855701393,0.03242447891700224,0.13720009617819495,0.1923918912077548
424765617172,134499849,-5331,0.005483182815045729,0.01651348126376985,0.06438291440073846,0.1350792220562572,0.05121474983297608,0.023083117722782386,0.21927969597778094,0.010695706515255237,0.0982887337976165,0.2795064631503844,0.09647273246739314
478839174803,203762491,1864,0.049053572053260754,0.19279490833181975,0.024909715272133197,0.13878196061558148,0.08731397196243176,0.09084023487400229,0.148658394301774,0.10057170131747403,0.15026659687583857,0.008537920435874277,0.008271023959809819
895277679674,219840787,-4434,0.09851723578938822,0.09557335216337506,0.0072386936423086655,0.014713941705475546,0.16236243305742198,0.13203922813934674,0.12343919537632832,0.04265899366238906,0.0024434755534257,0.06301577518508672,0.25799767572545407
743730850561,923171814,9667,0.01733851654119318,0.07574354822046268,0.22498588197237862,0.0958793450438324,0.00887413046051597,0.03677539449498949,0.13154191664258447,0.09303127368295239,0.008379285643060333,0.16875415067850683,0.13869655661952365
23739741629,967061550,4507,0.015396199269737674,0.003969325292772795,0.2117087509379419,0.05431354181603887,0.08492878475878937,0.03691777038118111,0.26165322267175245,0.029634865384712966,0.04412982724211144,0.18610001535281023,0.07124769689215128
543959431048,40215934,-3896,0.1567778540720305,0.014085007872620004,0.2343320514141852,0.02296873448293179,0.10178206541440508,0.105021902066022,0.07947866369932573,0.006851777302386837,0.008941872119920714,0.20297511486334732,0.06678495669282486
3778002551,102352211,2472,0.14005995610608843,0.1416687792260228,0.14783915948527793,0.02959280810585084,0.09652918343782443,0.17540951896301435,0.058130585302912575,0.12193178623248427,0.049563348302980696,0.025647698710570446,0.013627176126973478
387933712699,823618602,-8807,0.13834768999366603,0.13066535879522603,0.018740270737461956,0.08455846064833425,0.17279292367142626,0.19545804928716293,0.05901665803599311,0.07911650537009061,0.025646411868917283,0.047176205152344206,0.048481466439377424
439659466388,768466807,-1810,0.06258017058281475,0.01693672269379655,0.14595928258677507,0.0305206826670321,0.009485730914020019,0.3237399388311425,0.24211488269826417,0.12384510317873476,0.025935148097948595,0.012754953218721846,0.006127384530749755
399753157904,576496361,-1607,0.01976628613901983,0.026688318862078262,0.20140471658767545,0.18325768032026757,0.12214476878932293,0.09320337039717044,0.018439465648402837,0.15092805040478213,0.06833052395794564,0.0486057219985051,0.0672310968948298
429233501444,258038335,2531,0.03243930248037206,0.015742930111138722,0.13986430674693437,0.0860703344923941,0.08357322832525889,0.19735952431944273,0.14614525351383473,0.09790943909508368,0.17148779650531548,0.026880792520831746,0.002527091889393599
940985046117,824681334,-5243,0.01815520310293953,0.1344873783139127,0.09310459016974561,0.11405274615433121,0.17290308415462952,0.08238248443937526,0.09409021725992595,0.06411845698905805,0.04908657733814436,0.08447920120562638,0.09314006087231122
468045007577,146139694,-5055,0.016262186478744965,0.15453880411642493,0.08122985047908748,0.11779068047210611,0.05071950348498878,0.061174457340237284,0.14435104355904554,0.12329081582950224,0.15439558212399326,0.0028207720028496693,0.09342630411301982
660740767401,918661931,368,0.07957862955064843,0.1202821964077851,0.11359705957621481,0.14882669960592096,0.031766567455125426,0.1789925230718772,0.12935647767252845,0.09166646143062353,0.04746556289727457,0.0002058236038475976,0.05826199872815391
943108522923,339779449,-1225,0.0582365361109272,0.057434068334287505,0.1781417596007369,0.045440225496211066,0.0921777114663305,0.03375012461530518,0.049865663573479796,0.2689630248546747,0.04264395785479348,0.05103731605721295,0.12230961203604072
33534095107,469380378,2092,0.09441713731977398,0.008700594163144561,0.0798263834408218,0.13249806007696388,0.13715647652880864,0.13773212179812094,0.09972345482926573,0.041842822764724355,0.08907550755130482,0.12063710316901007,0.058390338358061254
904575160649,392991475,-5782,0.10115935336220964,0.1269435897645783,0.0203633407348627,0.09919557322143854,0.06919002307908997,0.14358420811314399,0.03869936867846557,0.051163086116972026,0.20665616725722513,0.08915110057517013,0.05389418909684401
515847715027,564779778,-9821,0.21471606376557928,0.06096143880579103,0.020706386833805962,0.08218783264948748,0.19058455093688345,0.12310941261328472,0.009879943047490033,0.06497628242593786,0.03018252593576357,0.0966128129122528,0.10608275007372395
707604026818,556248381,-8482,0.11425459267686129,0.0920079177256147,0.054287266627018826,0.14628350941545745,0.07205212063248073,0.10182487925449696,0.06235507445629267,0.04890057366997956,0.1530050304451707,0.07559464626226563,0.07943438883436149
832739435346,311860688,-6608,0.15105154602495474,0.05201444537152759,0.02847009543002747,0.062020302676713886,0.262701922207716,0.1312032384988074,0.055066344303578374,0.11366161446076331,0.011595344669779708,0.01745259838212717,0.11476254797400434
178749444,659130209,-8464,0.03380387248068358,0.06830655863723403,0.037513009563742206,0.13364491819108903,0.09566075016186461,0.13612126043826991,0.09720437546747268,0.20516627762243267,0.0622577718365687,0.11662567034919831,0.01369553525144425
7816515000,794480469,-5048,0.1394198771550593,0.23692078311638273,0.01000248101381537,0.11945057299020147,0.05135391487557616,0.19187782420649863,0.003000183119665987,0.15257405510631245,0.04136018866717494,0.04210198023045967,0.011938139518853405
339836279182,527270974,-1806,0.18032882883899926,0.18511580640992314,0.10872367657469884,0.051250207049947136,0.11708965829636754,0.10441413889518394,0.1323853471595105,0.0038596304109376344,0.07363695504451706,0.02765452201341743,0.015541229306497494
230168988575,731016758,4201,0.13499191498566313,0.0874894960473187,0.0362870642905908,0.0705910912506876,0.056130616910984484,0.02906444456250974,0.055041242222136216,0.2439354433577907,0.06984069450101994,0.035419776389707745,0.18120821548159097
812159222347,609373026,-9985,0.0541830014217656,0.1504960549762121,0.007130884227431395,0.19157080711340546,0.06415674264486092,0.06993485263389694,0.19380606418659396,0.005953352454755728,0.04051368199117889,0.07965723848674884,0.14259731986315016
607912836418,631638426,-5168,0.08993718438101395,0.05644079325262468,0.0024491126539330174,0.038801101686507036,0.19511312222923735,0.20556732316882934,0.03392200513970641,0.15210502147062513,0.14112648918479384,0.06469103252233632,0.0198468143103928
409197550925,616204242,553,0.03732091428526951,0.2817220780019741,0.10465494432093478,0.0792096391019338,0.10547799186333269,0.10215463415529367,0.10501087465114002,0.05838120040301212,0.06047834554012121,0.04016309226341338,0.025426285413574726
253027252242,879415254,7266,0.06456852351074109,0.07801784961270589,0.0441905516169262,0.10613145372613968,0.045308043010632855,0.13746703428048898,0.11838616449504093,0.04356122135246673,0.12994757144710994,0.014007355990708058,0.2184142309570396
82724235219,209254620,-3828,0.05241089269663013,0.03636992024267789,0.09681848204414258,0.17844399822946366,0.012726982136615047,0.17985256650020143,0.02493180492159976,0.141711139076191,0.13031973919586853,0.09782085054253879,0.04859362441407118
526008462715,305620050,-3462,0.055816528722362306,0.17447069523650277,0.02508722534485499,0.10597968215309851,0.012656036352437132,0.04425327554808034,0.07037020109082362,0.08463568726067827,0.1517296743346799,0.16531396384027208,0.10968703011620999
127269108964,702375603,7474,0.027562643895051614,0.061148217827111974,0.12320372487638113,0.022763966452794784,0.16321089473325057,0.14164481719616123,0.15688261964463673,0.12989257497385456,0.05987852639008813,0.07234960660406231,0.04146240740660702
37199949260,330242981,9099,0.06032529156833314,0.10075879117699182,0.0875797049724545,0.060913615603397336,0.11276403362425239,0.03485427749405503,0.20997976682091185,0.1861565003804931,0.04901507374187629,0.08660889870230705,0.011044045914927619
877703401356,490708224,-3841,0.041931911045406396,0.21977552777438275,0.13952062471571755,0.027555494760162263,0.09408785330617664,0.00391374274512508,0.09479875247092538,0.09047644097783963,0.11998083427142948,0.011860043693030375,0.15609877423980437
259316759660,156121418,612,0.10231160882407242,0.20676227363041647,0.24608760228250504,0.03236453008737111,0.0034473860912401294,0.08270573654143029,0.0833530006137779,0.009579166710355308,0.02157600103316668,0.12424518929050343,0.0875675048951613
281106598145,516902815,1528,0.027453737967343402,0.2858514878568411,0.024232543199311115,0.12379197886110113,0.0612295538259488,0.09496743147683796,0.06736689715019013,0.004738328303953285,0.08719569862139104,0.004557492903132972,0.2186148498339491
483721266673,705314123,-3138,0.0725834486369083,0.11385880225643262,0.13039060802150756,0.010942090382750508,0.018749682006418703,0.12429610546409839,0.1549041323748153,0.1355410784605259,0.019827486973619055,0.2133005414434122,0.005606023979511518
714761494233,356300841,5837,0.15337712332433995,0.00020081121729245303,0.0820017007673024,0.13529947004804085,0.1635267380733102,0.010516623232317302,0.0013044330029099,0.26015475988207637,0.014185180944459756,0.053918959525479,0.12551419998247182
