id,mass,diameter,has_water,orbits_star,orbits_planet,surface_temperature,pctg_oxygen,pctg_helium,pctg_iron,pctg_nickel,pctg_silicon,pctg_aluminum,pctg_calcium,pctg_sodium,pctg_potassium,pctg_magnesium,pctg_other
115,158106766154,553263320,False,True,False,5592,0.0799910178264067,0.14045962440023307,0.05688500968349335,0.0029812589765995444,0.13871989326122613,0.08511464558217582,0.23897755487702305,0.10036772386228128,0.05481795287881099,0.08396440868093567,0.017720909970814356
116,654367416224,451290812,True,False,True,-1603,0.17197505534315508,0.07691615660728168,0.01190239967998982,0.055254010733300184,0.020919445959819767,0.08419635750129936,0.13876908421267523,0.07556475566151757,0.014629456543441405,0.14771083791386722,0.2021624398436526
117,167764083040,729014033,False,False,True,319,0.033760412214759346,0.0881564510334867,0.12460363576425622,0.06891401253100905,0.12774541633366876,0.09497492682790273,0.06268490585939857,0.14583081706067116,0.18985795365644487,0.014872595379217816,0.04859887333918481
118,864676534499,923763616,False,True,False,2682,0.13937777834663406,0.12748356254466944,0.11944843807003623,0.040028622131716526,0.1128865026230934,0.06764855316412582,0.04441227251783825,0.1489519852691291,0.06494376494329078,0.009909816054485165,0.1249087043349813
119,587727969225,648948376,False,True,False,4647,0.08956490662442507,0.03298094188615606,0.2722454363553655,0.11365437598349289,0.1671661529035409,0.1564663712426869,0.040995773614853105,0.008407172268198829,0.034228373563004934,0.02117029881883511,0.06312019673944068
120,135711470863,763933487,True,False,False,2309,0.17842791158277022,0.05482783695094846,0.05621604162970329,0.007221335731801318,0.038009248922431516,0.13175334198695324,0.01541824953460554,0.07540905615429827,0.30355590451769376,0.048834067541175634,0.09032700544761879
121,168828243203,447329769,True,True,False,-4647,0.1064708797809282,0.13177590396117447,0.06778273507780519,0.27181131350837734,0.029754309830000193,0.09579579366563644,0.021926654461444876,0.08681154734541639,0.03303796405532925,0.13032926446367843,0.024503633850209212
122,182620269470,443365234,True,False,True,-7166,0.10106278031083624,0.13289562145970552,0.012752774714834119,0.06335637968665028,0.08594962967923463,0.05742441943082778,0.09239925428020687,0.03210790660091821,0.19599087202961019,0.14271580883705187,0.08334455297012444
123,375779880468,423899016,True,False,True,-3419,0.25039348498254604,0.09956008999028788,0.0338794670029073,0.037380419542287116,0.16980188998728418,0.14753322796818133,0.0002777788771234739,0.06431736447880687,0.07750288848100507,0.05603695572549654,0.06331643296407405
124,38526460728,722760675,True,True,False,-1975,0.04036514467047184,0.0249669235865947,0.17406766422689418,0.20894879053951282,0.2000965173372244,0.031602492465544724,0.009505432655255185,0.08545009022269574,0.037533233391003805,0.15983482758969206,0.027628883315110615
125,307058261080,371876843,True,False,True,8977,0.02930614283853914,0.02756314455494669,0.019637685412172933,0.13485689933216632,0.05920721027106913,0.1382567213650525,0.19690480528613083,0.08437826263597345,0.08193274068856908,0.0706294232144374,0.1573269644009426
126,882164805183,294253501,True,False,True,-932,0.08166314420588716,0.15260526389893309,0.02986762869193375,0.04903525730175031,0.19514236128244264,0.006078760256620075,0.07817753288820448,0.1575719160240087,0.1184300459899317,0.12440454670790292,0.007023542752385204
127,86463437706,691706757,False,True,True,-748,0.09894352216444642,0.04214300594971013,0.013905318964873948,0.3285030074382445,0.010083944464435316,0.08413687088713319,0.06787217503206047,0.1857118531092304,0.031201560814327296,0.0421512412480098,0.0953474999275286
128,261615234918,314037217,True,True,True,-3613,0.07729319462967478,0.03476443968502709,0.21870871937144645,0.059402727126961916,0.04908956148477729,0.0949260805026892,0.0036825878884287726,0.08016177197614051,0.23427362153563633,0.005792661565846449,0.1419046342333713
129,390154214245,921219915,True,True,True,8225,0.15849527063821295,0.021172211397534203,0.011325765531107816,0.29055642180894986,0.017919925612927663,0.04747662502735144,0.07272627746089828,0.05969929606559376,0.06151079475406477,0.12346833919844745,0.13564907250491184
130,308995254109,365743732,False,True,True,-3021,0.0332016878505923,0.03409086546779701,0.09792288261427115,0.06695274664714765,0.188330587468583,0.022877067391823293,0.18153282371372928,0.016800391108734516,0.07114594109877499,0.09490905102067443,0.19223595561787235
131,426810174469,261628222,False,False,False,-4047,0.06969425766951902,0.12637211394308623,0.0038680279364291326,0.04597693782135749,0.07009964430110543,0.2138484515762116,0.12844636079913954,0.06972401326645697,0.12963228666326976,0.0927674542949321,0.04957045172849263
132,141370292606,504096211,True,True,True,-1392,0.12213849718843695,0.13910339653326895,0.08529811691469669,0.031470166445636126,0.0113798698288732,0.07403342028826272,0.06220642312627028,0.038576187228860366,0.08584595303756351,0.20461685639754817,0.14533111301058285
133,496208533134,38053817,False,False,False,-4075,0.13460489776366966,0.0751295256930485,0.16064986360699712,0.12311452616470528,0.11039633617894481,0.04198228459920229,0.009937804371852309,0.07450318428749819,0.11186353703842304,0.0934065573768209,0.06441148291883782
134,720884304481,882847818,False,False,True,8284,0.03147244174791609,0.020258385245070922,0.03848077362584139,0.22292765797840083,0.05004502433869812,0.2763908027827788,0.17585016560526312,0.07306511103397491,0.047587540417326366,0.03402908867308032,0.02989300855164902
135,910345052478,814950383,False,False,False,2725,0.11402489156109728,0.1284369754637239,0.07511480048454695,0.1806627556757961,0.139327653757292,0.007710628173878962,0.12198407204978101,0.0375550197045808,0.10996939853186086,0.029537920748274795,0.05567588384916735
136,835844579848,282740999,True,True,True,-4251,0.15633450358722345,0.07482631525837526,0.24649157285208478,0.04895943833002473,0.06929447908985877,0.003570028850174692,0.15866570944338745,0.047910325828094076,0.09133788216190991,0.0717278978165249,0.030881846782341793
137,387133512302,986000792,True,True,True,-4006,0.12816113792741265,0.08689144548656308,0.09862047151998665,0.0010845781963106744,0.12577464956805554,0.04773432040886058,0.04028949455880309,0.1277100768120314,0.1897212335806281,0.11982252392417791,0.034190068017170436
138,892986657483,84008962,True,False,False,5755,0.07945825892089121,0.07107460615514367,0.11518085627380309,0.06504487929159651,0.10793410384637556,0.12909702409169602,0.061612638866258514,0.12078056374711835,0.1222382495575398,0.05691028858526064,0.07066853066431687
139,820872974084,104477626,False,False,True,2594,0.007374840638963893,0.06855365602771434,0.10745396339998212,0.1169147854081795,0.15323172463071405,0.028750855842474173,0.018520008907676567,0.13567213792342234,0.20622184071733984,0.05488618759965486,0.1024199989038783
140,972381613126,525595458,True,False,True,6732,0.10690887729207173,0.18327755581419,0.06289830708583996,0.11901691447847143,0.020818563701118467,0.0479676879081642,0.1345835861899656,0.08892866368324254,0.06123308112302361,0.12284670972048524,0.05152005300342737
141,265626012409,949382781,True,False,True,5064,0.025114126749924522,0.05563747674725914,0.02251672298830306,0.1683759703078565,0.038446274720949546,0.16173607075760144,0.10465367180626546,0.1278942420151624,0.1602115067389301,0.09667329350221712,0.03874064366553067
142,952570822677,156929957,False,False,False,-5619,0.16066184202415537,0.015776401783981653,0.2615097839522989,0.016431898967639785,0.05776484983936484,0.01636329283025154,0.13665158701358943,0.055906420790665406,0.09039633049020722,0.07635703956839776,0.11218055273944814
143,156566471960,61946474,True,True,False,5610,0.24374159524101932,0.10517718977118264,0.017619517614914787,0.04690727202718188,0.04421546225204101,0.06290145024061593,0.1024660171099003,0.04115689536377805,0.04459596752334726,0.09447829635900472,0.19674033649701414
144,850099669933,579717839,False,True,True,-8088,0.10895138012995008,0.1846855636709174,0.05733435265001898,0.1302268377254232,0.1029168532270403,0.0425727912288,0.07172663115204259,0.006549287793948974,0.12368637852214967,0.11561269016901474,0.055737233730694016
145,913431203727,765196960,False,False,False,3529,0.117971964939539,0.0032097585426187655,0.13781241325056717,0.16640742053845595,0.05490469496437244,0.12892637088140618,0.04963642940000289,0.08134528839359542,0.08537820082671248,0.1514165780788045,0.0229908801839251
146,422868298330,853830859,False,False,False,4208,0.0710016207698028,0.23371432727811034,0.03265313889176124,0.023381857233779064,0.07615061440733753,0.07026956400027702,0.009549392755181319,0.19075052698288217,0.10076531159987236,0.08532534422315928,0.10643830185783677
147,305495648529,263076459,True,True,True,4820,0.09183429293886797,0.0005912037845914211,0.1873195528949173,0.16342897336960296,0.023831665683338076,0.1555375638569328,0.1028947207482022,0.08031682281153905,0.07177142053260183,0.11605559967182025,0.006418183707586238
148,703829071346,649933373,False,True,False,-4265,0.07925298871207867,0.19246268525885776,0.03755194543978519,0.1821140265495774,0.03530593948700158,0.03718406591900631,0.008505257789102078,0.005179731817550409,0.1701119385928055,0.16020915646961068,0.09212226396462427
149,186100061543,491785073,True,False,True,3436,0.019744611339929174,0.05641073235314772,0.04749846048715121,0.0009067795968483751,0.12063483948018716,0.02304141012944097,0.06747890820668079,0.1241530654408073,0.23011530980967032,0.3018150411867806,0.00820084196935637
150,39189183060,899962363,True,True,False,-5846,0.03498090369575033,0.01342310767406896,0.08630427760943059,0.14912239862237137,0.0271475285182611,0.23942535759891406,0.034455926356945964,0.013602631815779033,0.18142629609225533,0.20287915746505872,0.017232414551164553
151,638169267552,216145866,True,False,False,3733,0.15298536408358426,0.08661193495196151,0.011851594808464972,0.028096403666726798,0.11388162854196772,0.197657873079292,0.11606139601066391,0.05216152963414174,0.11903710113020949,0.01796235199079996,0.10369282210218776
152,315413219428,124171210,True,False,False,596,0.01762064684347457,0.0986715191234071,0.06830440596604262,0.06268201695283909,0.21017245168445012,0.09424219152128104,0.06294172008504319,0.142183564098589,0.06388566271140728,0.14430649002981727,0.0349893309836487
153,662259819087,670192785,True,False,True,2617,0.17989622068425096,0.03196197474055486,0.08768836838061356,0.13098578996519236,0.062012266861296364,0.0024296952587980216,0.04482913746408534,0.22528004111993563,0.026049201083279242,0.06033267051496899,0.14853463392702454
154,177661049896,717759170,False,True,True,-29,0.10866118997450551,0.044499818284220796,0.06739451689889198,0.03935838639686012,0.013763364520238044,0.13547162406262064,0.1445572491083954,0.050637230156011126,0.16498086789822133,0.12974572146913171,0.10093003123090327
155,728674810352,672987467,False,False,True,4152,0.2246047186405891,0.07132938370527774,0.07339419602423726,0.2435074925504739,0.042646785301111954,0.09668803807749717,0.06283656801908671,0.0019750573039307735,0.07685533639814301,0.08635781646549043,0.019804607514161864
156,102708086630,391723337,False,False,False,3220,0.010441329720437181,0.10385749820901591,0.13141144308152847,0.032513910419565646,0.18473670744819612,0.16740880074506412,0.06431282032709071,0.06181134104923355,0.09354036297578341,0.06761767429595349,0.08234811172813136
157,137406928341,576904452,False,True,True,9462,0.021212941951224026,0.11808761159016005,0.02009596987334198,0.17540905503240256,0.1472834740440317,0.04867589407220471,0.15152638853591846,0.09627749307114228,0.15976011505398824,0.028947709473013956,0.032723347302572064
158,222528960031,573675568,True,False,False,2926,0.08009252351139556,0.11348187047415484,0.17227855316885013,0.1695055472803458,0.031562848677614545,0.14488338071091592,0.050029092072987905,0.009172351954850137,0.10707691357858223,0.0018365847504860403,0.12008033381981681
159,823841054120,647866384,False,False,True,-6132,0.14380079128759668,0.04660339860785999,0.05354446768882637,0.1564688025749542,0.2160282428608811,0.08743441804128976,0.004359360671669621,0.00011703743200321938,0.0348488122978012,0.024304197830834418,0.23249047070628343
160,420536889411,261974639,True,False,True,-5450,0.03248943126874003,0.06973864787970682,0.15343227743430118,0.01552992230861252,0.041781046659861466,0.1903925736014486,0.08482975409333286,0.07484009802720784,0.19349601607387967,0.04605288760305682,0.09741734504985214
161,668341081392,885363799,True,False,False,-3198,0.034803560457080863,0.20064609925933172,0.20224742504910478,0.03749881341913387,0.17333477161798203,0.05393850692840357,0.013916427874686723,0.14742714300087173,0.021588259520162315,0.05299579303271821,0.061603199840524134
162,667127345820,397719537,False,True,True,-5315,0.24812309064786844,0.07604420054289229,0.022035856436564496,0.1928796253661888,0.06093437240888713,0.04903518860826528,0.08640377847051527,0.16872365444858373,0.02666466990919633,0.02839502987182501,0.04076053328921333
163,731500080597,281614848,True,True,True,-3863,0.06669374181263793,0.11437577277236213,0.21370268087363598,0.05595632586762321,0.04624430829199459,0.14628275603826635,0.04766324920198797,0.11246632203956086,0.017653365266663317,0.07667210986030487,0.10228936797496273
164,6022428221,338337131,False,True,True,-9416,0.013626440637572932,0.020873079919359477,0.09228078859347627,0.06536204051836168,0.1878638635420552,0.2769434580151659,0.07932671969819627,0.0035217336823036276,0.21775078683094534,0.01366012823468268,0.028790960327880692
165,104057040385,330398491,False,True,True,179,0.002651719963351403,0.17217336076527878,0.02214145193549503,0.11355490422246793,0.0347460830509367,0.14582454965146088,0.07063702770693797,0.05726880953658241,0.08841174009523627,0.2311558438526268,0.06143450921962576
166,434224074169,320188884,False,True,False,1072,0.010092168830146011,0.1687181509154506,0.018472424409171406,0.07968836409206723,0.0598223656316276,0.08454260916734137,0.18010898508828224,0.09220054461937079,0.1926579206505366,0.09276437328083517,0.020932093315171096
167,282247885457,751912613,True,True,True,-4335,0.14995842436872878,0.08726360603419751,0.055613549933886654,0.0815832323115938,0.16430303242052394,0.02307027224303705,0.14574100662829734,0.10901790018051623,0.11743270925511134,0.02393575066810519,0.04208051595600213
168,718527861798,11881659,True,True,False,-2808,0.027335216376535635,0.1457722389402539,0.09293752644287186,0.19587035032877856,0.05128611793480677,0.09880782536059705,0.06338165298874052,0.10211029268542998,0.04482249170000058,0.06327855439650855,0.11439773284547664
169,97584653779,494886508,False,False,True,-3854,0.07547120111631778,0.10898228358201667,0.11788138380714126,0.019457716250731526,0.059944716396991525,0.21481982237810757,0.10278200407809428,0.006739776014252972,0.04599196462721623,0.04784905674904757,0.20008007500008246
170,285441106429,824781743,True,False,False,2742,0.009828348910151843,0.13974867402495242,0.025424761272441487,0.055348223982144784,0.1496709963410252,0.09572998341407714,0.05158318134217053,0.09507611527307533,0.0834277941452071,0.26381687309172347,0.030345048203030744
171,747270558158,808959289,True,False,True,4747,0.02835532004397854,0.08243631138441194,0.11865160896176698,0.18181281053580756,0.06955587794709454,0.01881729682657134,0.08571155533469628,0.18375273930558045,0.06081497071282065,0.0582747825042786,0.111816726442993
172,583354933599,929191999,False,True,True,6324,0.022531960078977526,0.09957645671654705,0.12856534222283386,0.13112714503795875,0.03468620811864476,0.0075830714372389346,0.09224125243607731,0.07956023554801099,0.05410304056798221,0.3100337209402047,0.039991566895524154
173,136552291488,140696317,True,False,True,8267,0.052207401843590545,0.1640274628604712,0.01643994956053229,0.07254949215444739,0.003695871124441365,0.213538903308883,0.08846818288271274,0.08923248368616282,0.1361180379389917,0.13120634792287356,0.03251586671689331
174,146124816525,579715496,False,True,True,-165,0.1665519018271263,0.020089478516790348,0.13250759469858242,0.057590001213612914,0.01249376062139021,0.13418416836096778,0.07238044326649762,0.012606362087987195,0.16115639488866731,0.08940053620780831,0.14103935831056968
175,258249140714,223806545,False,False,True,-7710,0.09872562557143064,0.2372151118050451,0.0724377212101648,0.12650564843573414,0.10881036087578788,0.035871527402127096,0.15122349978771862,0.00409096145283995,0.07831222658234711,0.05611627659620582,0.030691040280598783
176,985482115503,666293098,False,True,True,8270,0.07757657992614841,0.0944184170843362,0.20973088525942354,0.11238462956104736,3.845498900378743e-05,0.055756086588013565,0.2455886347436783,0.03849647723559753,0.06415192298968073,0.02778616460636152,0.07407174701670903
177,509459875700,951535273,True,True,False,-9291,0.07043355175449223,0.09259685402785883,0.2210147968657394,0.021166143927267452,0.06323936517856615,0.009096465825704341,0.19390357593190957,0.1541508586742721,0.060804459808153764,0.03959911101487515,0.07399481699116112
178,548990225213,219161812,True,False,True,6494,0.1400089027760905,0.1610377336973919,0.02082582090842548,0.03287439276160641,0.05754111978130721,0.10827999728554578,0.13787630579884477,0.07555289545491621,0.10133504047665058,0.14226266424652867,0.022405126812692473
179,635490789542,872766272,True,False,True,7788,0.10369036006615959,0.13476450102352924,0.08606871877796303,0.12697233603838487,0.04536818414713446,0.011030555494116289,0.09059479110504129,0.0416437171875778,0.04071658327401673,0.08575403417627844,0.23339621870979824
180,203221021007,373148464,False,False,True,1868,0.007348943386540904,0.0676509237599108,0.12625514694797035,0.029882777961707872,0.28083435583259525,0.05017549423702011,0.1067652684624174,0.0023517005176612446,0.16966972284468346,0.03301253172868658,0.12605313432080603
181,200501802462,280318620,False,False,True,-5263,0.0394923296885165,0.11853239370542779,0.18778242021244135,0.00402515235860197,0.052417952029189245,0.09870190806458971,0.09727232996443798,0.16652281142962122,0.09412257999942573,0.10673499195542546,0.03439513059232301
182,548040707119,185741533,False,False,True,-8737,0.12121143321119768,0.09782261177712144,0.06918758801874918,0.10301613040279761,0.016254789128973303,0.13088247673625192,0.14473340718733327,0.04291516401482766,0.12336190037141007,0.020765358261482583,0.12984914088985525
183,708611143218,797999657,True,False,False,4254,0.09269096209313807,0.05279255000199402,0.07421664170852608,0.20977864863909454,0.036981168104127604,0.16178916056110343,0.149175396968613,0.06970793197791122,0.04516313029141595,0.10418759608376851,0.003516813570307544
184,959213960561,28672973,False,False,True,9622,0.030769382929750264,0.07787022321785592,0.08348266497034408,0.11727720662946932,0.2539383785900755,0.13389703538527753,0.08051311638858316,0.052570675179932386,0.1079007745636747,0.02107226439646338,0.04070827774857367
185,36188849216,344788958,True,True,True,3732,0.08824819264953422,0.16535134875928936,0.05618872738311786,0.14584934365676377,0.1639177762064914,0.12175226549044617,0.052187670822956445,0.015131759731368502,0.06715972765715572,0.03732653423489028,0.08688665340798646
186,341090792889,45910260,True,True,False,-1561,0.21298453078783222,0.09419606442754751,0.02200475417897419,0.01549261169354536,0.16808321186175082,0.05485993395349112,0.06150271162133904,0.12203734229723216,0.043850488981223686,0.07570399111379646,0.12928435908326744
187,866625460797,216555938,False,False,False,5587,0.15126278438648671,0.13243147241477665,0.12466927504561894,0.16134511509224123,0.037128419037791585,0.09258774186023642,0.035755295788987236,0.1390915743939427,0.10227366520211152,0.01079448848071818,0.012660168297088914
188,336351495612,74800877,False,False,True,-8569,0.011066960286611336,0.029643974559244574,0.19097485805762648,0.08641453111517194,0.013299996087521675,0.012871812632865501,0.11868927368895597,0.11383901332501357,0.16731749933852563,0.09886094543632833,0.1570211354721349
189,612220449033,657625877,False,True,True,5686,0.014047295429572013,0.08979386649790329,0.041159206725613476,0.1462729440409202,0.14387112230946364,0.1480697246173368,0.12393508079362735,0.022627482892513318,0.1792824762567699,0.043213696205873196,0.04772710423040684
190,560851703512,587770202,True,True,True,-6284,0.08568311847149286,0.24360944728451614,0.09186334879055318,0.12956649709406864,0.17734891592845814,0.029159160377651677,0.0037592563675292547,0.036284278740961885,0.13597038152053637,0.05622910377560968,0.010526491648622153
191,433159700170,499345301,True,False,False,-7393,0.07731637361178004,0.0409596084469066,0.00881388259209067,0.05517166769663737,0.2719763523491109,0.10038033690655525,0.04900021320949052,0.11109875062492745,0.14301173428739528,0.08410633174143949,0.05816474853366631
192,12070172514,139678575,False,True,False,2981,0.05173584908449788,0.031654107199530976,0.03902074934756807,0.07765700202072089,0.06601749849236394,0.09747569173716882,0.24505952005524986,0.1278362550004699,0.11967253975144178,0.10714508106892566,0.03672570624206225
193,144662370318,310821998,False,True,True,9474,0.09164427052511857,0.052938699895953234,0.1745540631681573,0.03801951650724632,0.07928553964438532,0.007269533794320998,0.005144155463899591,0.15493896038526925,0.07794103703734069,0.16050039589507223,0.15776382768323646
194,911749894450,850857957,True,False,False,3734,0.15410147840866684,0.17231271015362137,0.12007594863981419,7.766470185369407e-05,0.020486465074416708,0.0218899074587999,0.06598349234409287,0.10204401628304091,0.15408100084720852,0.12921341142394907,0.059733904664535944
195,802559674338,157819494,True,True,True,-6173,0.08985382826991938,0.03796662098410354,0.22169074349951326,0.011152391341209083,0.08801330521137873,0.033762560798276116,0.26032782413139716,0.1054520429337978,0.054582667181675565,0.04880498865340466,0.04839302699532479
196,238315221316,218770603,False,False,True,-119,0.050498941606636025,0.04146672525964055,0.013748178427366075,0.3049717028670268,0.0376213891918959,0.014431057766255551,0.04420110357063717,0.028241666877117034,0.1425363225761532,0.28648116109078603,0.035801750766485514
197,268886293842,51606447,True,True,False,4553,0.0370821583746672,0.0679131365288564,0.07064469805427356,0.10559657496651231,0.04593259585059358,0.10484163061617763,0.035915014092023384,0.062431907891985,0.19103912176300833,0.014025723029137705,0.2645774388327649
198,781369950143,612516947,True,False,False,9973,0.01709906649051267,0.04373649206748604,0.07598220303821945,0.22177908031673402,0.00707690286215383,0.13669840632719318,0.056722590444531505,0.03467428971062308,0.146107899889148,0.060143995684679964,0.1999790731687182
199,294263447152,990111479,True,True,False,5445,0.26779017394246796,0.05543516547924041,0.14598187380521527,0.004948759357164832,0.21153025097800437,0.06621761579933312,0.0155008923348591,0.03373936975184454,0.10403715338678464,0.006439416051985792,0.08837932911310006
200,975336135294,833476547,True,True,True,-9947,0.03836851302464565,0.1906182657169494,0.07261232543327802,0.013107618027820475,0.08940705420560359,0.26623858343563334,0.04873818423073674,0.11166407878067452,0.009228642148343852,0.1528908217922438,0.0071259132040706824
201,156806001583,314591239,True,False,True,-1314,0.042661309501797,0.1573459774358689,0.013619705541528419,0.06390446166934102,0.186862898778325,0.04369790720716003,0.10431133692074261,0.029929091022011866,0.3375005134161103,0.013490300213887956,0.006676498293226936
202,313692380268,217812721,False,False,False,2224,0.0034347565905572326,0.20751386188373225,0.029869771984652165,0.15412161191359558,0.029557470284750333,0.058912001800776985,0.10763705160603983,0.05573561145438093,0.07295918275449541,0.22411759960269226,0.056141080124327
203,237282367610,95818775,True,True,False,54,0.06414663895535377,0.19713878988228764,0.10645536861770447,0.05979937986954362,0.05562833473464639,0.11949004161735396,0.13780628911307297,0.03512542053964484,0.03682680096295194,0.08002056685787545,0.10756236884956484
204,995432657079,283105640,True,False,False,-4596,0.04313866182408575,0.08111308193313435,0.033590725524110486,0.0760727773470737,0.033608471313832926,0.009755136184941341,0.09621111241181211,0.16879082136485282,0.29825745342159404,0.049787048342620675,0.10967471033194166
205,297409183333,218101701,True,True,False,5972,0.18192363265752357,0.061117397004436594,0.24738776889337277,0.006843857353936016,0.12242288155987033,0.1238635905074995,0.0752886281289741,0.06591477826871563,0.003969543833663229,0.01539238814899941,0.09587553364300876
206,541578731931,228851530,False,False,False,562,0.12660915426986208,0.1989728298973047,0.0804080396563459,0.01288065711507894,0.09905204288022101,0.018534575008747303,0.08583841114940152,0.1223865140504629,0.024159591605029382,0.033306209491257004,0.19785197487628922
207,866273959696,194472718,True,False,False,7166,0.055954897666324215,0.04237514197108453,0.06030818189625537,0.04425141393121139,0.06072258629672737,0.10832813122805575,0.06032978911785831,0.018021850715825467,0.11216877163218136,0.1751111702549634,0.2624280652895129
208,444599856001,312680733,False,False,True,2653,0.019570224341166568,0.044194045159438304,0.23236330038099326,0.010280091354211653,0.018581133202235985,0.214504403877003,0.07830846676881673,0.006190227591100444,0.02380063072876476,0.21982363577544115,0.1323838408208281
209,455699334211,453546481,True,True,True,-5944,0.08793888674138199,0.20929414422368348,0.06628077558192275,0.04307463551238204,0.012483259280051442,0.003745836999890865,0.03653578075101337,0.15690608460363062,0.08487859974290256,0.19606103001875533,0.1028009665443856
210,365807277697,449494128,True,False,False,-7972,0.07347935121544298,0.016014711685868082,0.002446693349953643,0.07303786908535784,0.1269846747225767,0.1476302113033818,0.08753253503409655,0.28373035854375034,0.09548690373447564,0.054071014282677285,0.03958567704241904
211,339045936972,421243675,True,True,False,-6113,0.1302082676170207,6.460461119073639e-05,0.008477948340673258,0.07488799967693595,0.19334257339490107,0.1452142725883219,0.06734961369728003,0.0615294626726709,0.02850744020993787,0.21131399038428467,0.07910382680678292
212,870202109119,892838635,True,False,False,-4333,0.1379501420280291,0.0460482384542796,0.1788616192347589,0.1374887745630483,0.10487836050409445,0.01244538201224318,0.017550106593566643,0.11380536023398902,0.06876103147788436,0.14388083824703884,0.038330146651067536
213,902094244840,132617715,False,False,False,7056,0.1551416482249939,0.10996343259969446,0.10214378150830769,0.16887883991383426,0.08006224019736356,0.1043394118232401,0.035975604474331506,0.065316905922001,0.05187184986519914,0.07450530133996101,0.05180098413107335
214,476507656580,56783790,False,True,False,4145,0.2810684566155485,0.0326247364256455,0.033837863588540726,0.02877852224484233,0.07692423423320148,0.04639218486280784,0.0845348669027705,0.09864811457680542,0.16652483035079085,0.0008884285532988146,0.14977776164574813
215,246821517314,363189437,False,True,False,245,0.18538609605973877,0.166172632954161,0.044163481198353394,0.08219459209348444,0.11134443004819257,0.06837785870964627,0.061881673063428344,0.10792466321451376,0.10008811420813736,0.05289103878962462,0.019575419660719545
216,354271317914,885815897,False,False,True,-1679,0.036009549642857436,0.02308148568616414,0.06659607918697952,0.03743805859751878,0.0020595268056123914,0.16287817843954064,0.08145998943315912,0.06712552529059518,0.3602127639794394,0.021933933220822946,0.1412049097173104
217,906225984441,30660346,True,True,False,-7998,0.03969508562885048,0.03221926050552175,0.11659475429754981,0.30443532462736894,0.0786909820643838,0.19158230797938816,0.04565798846406136,0.015329439072221689,0.10107441287416076,0.04755621917515796,0.027164225311335336
218,818235704294,90246211,False,True,False,6914,0.0008821752371597554,0.2003851126800377,0.030634554800837373,0.17108574484355407,0.2624417143582193,0.0007081590502972031,0.08698323075355863,0.023017810745874234,0.05853185930586164,0.04671315573607194,0.11861648248852819
219,347345066249,402224823,False,False,True,-4005,0.21020636893334949,0.09359610756849657,0.07603872317593104,0.018396226362391386,0.09616004371409759,0.19426627089337353,0.00751496439595734,0.047598410333754546,0.05340052896767689,0.06462940778662529,0.13819294786834635
220,533604039702,360612177,False,False,True,4518,0.029187102700126574,0.06816550286676816,0.08151017148812266,0.11246502771148661,0.08996194963855828,0.12284193534299677,0.04314334631238344,0.07279874782086487,0.1522870438728611,0.18820071542567382,0.03943845682015775
221,47739598367,648902890,True,False,False,1479,0.019307183725290177,0.029576161139354747,0.04028654971467395,0.12586828707501832,0.06548704579513631,0.001636721209430172,0.08726362792628824,0.03669964201885944,0.2343434013974867,0.14863367795821927,0.21089770204024275
222,783536622728,811331487,True,False,True,-3625,0.0365319213302451,0.03801670824509108,0.036753561025529964,0.1412742179119409,0.04771230949821358,0.11805914041040254,0.32069239293932134,0.09838416582819381,0.11620517853466981,0.009793477272894166,0.0365769270034978
223,963618417168,287270632,True,False,True,5983,0.09669782355309141,0.14242346129700262,0.009832960843566108,0.11708605379621387,0.05731840595096422,0.09157861481546335,0.1257450517433694,0.09287491171234612,0.2325504261959986,0.004213196598441519,0.029679093493542776
224,177037213612,733361073,False,False,False,-4275,0.005313965626251527,0.34974135553350044,0.12432206107559009,0.02903195943810782,0.07626193590487794,0.043963658474679694,0.007199581382977095,0.14861959833537552,0.05580055259068614,0.01073553676084475,0.14900979487710894
225,710905768125,730940348,False,False,False,9551,0.11525745590598376,0.21201124249473713,0.14907221182518596,0.04575494708399819,0.09568873018781526,0.04069082916861788,0.08459509854911096,0.010882184653725157,0.009309990446650079,0.2006123071410646,0.036125002543111046
226,19897687184,640105116,False,True,True,-4178,0.15836791485875423,0.029755912964491673,0.07404569705906035,0.25416931531215686,0.05011555746359558,0.1079642293859444,0.03486202636800157,0.10533714540890379,0.13610386605214064,0.04503812485831198,0.004240210268638874
227,662124524727,491328041,True,False,False,9269,0.08115679681187794,0.01302158394844975,0.12605679183590007,0.009868861638033863,0.00046852666616823985,0.0877411657687618,0.04488874793155033,0.1878428868731344,0.277243379077106,0.06877278275238602,0.10293847669663166
228,739756382143,190423457,True,True,True,-7378,0.1525801018204409,0.1401861414685578,0.1346685078664294,0.032519587296519395,0.030432651997379472,0.11699946227845535,0.18781675117939062,0.05438975045621377,0.09937530491892217,0.006130901340711797,0.04490083937697936
229,834100461660,261586805,False,False,True,-5124,0.07257749032993274,0.06461868337024998,0.07515169553923226,0.08332704121400902,0.08527015567426874,0.04562099906425241,0.1845541262393361,0.1398799639047606,0.08375943339109304,0.05697469218908144,0.1082657190837837
230,598800864731,163533830,False,False,False,4556,0.20938257556207943,0.12780053830853175,0.10639267118771799,0.12235812231999468,0.06412915610213815,0.03605969440347109,0.17169166694279647,0.030304888190141557,0.044877803552142666,0.04802234994442954,0.03898053348655679
